2,"[ 0.          0.         -0.07727273  0.00454545 -0.17727273 -0.06363636
 -0.22272727 -0.25       -0.25       -0.42727273 -0.55       -0.19090909
 -0.75       -0.34545455 -0.89090909 -0.48636364 -1.         -0.6
 -0.45454545 -0.30454545 -0.6        -0.40454545 -0.53636364 -0.33181818
 -0.51818182 -0.30454545 -0.30909091 -0.37272727 -0.30454545 -0.47272727
 -0.19545455 -0.34545455 -0.17272727 -0.27727273 -0.14545455 -0.38636364
 -0.11363636 -0.48181818 -0.04545455 -0.37272727 -0.04545455 -0.30909091]"
2,"[ 0.          0.         -0.0733945  -0.00917431 -0.17431193 -0.09174312
 -0.21559633 -0.2706422  -0.25229358 -0.44954128 -0.52293578 -0.20183486
 -0.73394495 -0.33486239 -0.88990826 -0.47247706 -1.         -0.56880734
 -0.4266055  -0.32110092 -0.55045872 -0.42201835 -0.43577982 -0.36697248
 -0.36697248 -0.32568807 -0.27981651 -0.38990826 -0.28440367 -0.47706422
 -0.16972477 -0.37155963 -0.13761468 -0.31192661 -0.12385321 -0.40366972
 -0.10091743 -0.49541284 -0.03669725 -0.39449541 -0.03669725 -0.32568807]"
2,"[ 0.          0.         -0.05855856  0.0045045  -0.15765766 -0.05855856
 -0.21621622 -0.22522523 -0.27027027 -0.3963964  -0.52252252 -0.15765766
 -0.72522523 -0.27027027 -0.88288288 -0.37387387 -1.         -0.46846847
 -0.44594595 -0.27927928 -0.63063063 -0.33333333 -0.64414414 -0.33333333
 -0.68018018 -0.37387387 -0.31081081 -0.35135135 -0.30630631 -0.42342342
 -0.18918919 -0.32432432 -0.15765766 -0.27927928 -0.15315315 -0.37837838
 -0.11711712 -0.45945946 -0.04954955 -0.36036036 -0.04954955 -0.2972973 ]"
2,"[ 0.          0.         -0.04694836  0.02347418 -0.14084507 -0.05164319
 -0.20187793 -0.22065728 -0.25821596 -0.38967136 -0.52112676 -0.13615023
 -0.71830986 -0.24882629 -0.87793427 -0.36150235 -1.         -0.45539906
 -0.45539906 -0.2629108  -0.54929577 -0.36619718 -0.43192488 -0.29107981
 -0.38497653 -0.23943662 -0.3286385  -0.35211268 -0.28638498 -0.45539906
 -0.15023474 -0.33802817 -0.1314554  -0.27230047 -0.18779343 -0.3943662
 -0.11267606 -0.47887324 -0.02816901 -0.37558685 -0.03286385 -0.30985915]"
2,"[ 0.          0.         -0.05263158  0.01754386 -0.14035088 -0.04385965
 -0.20175439 -0.20175439 -0.25438596 -0.35964912 -0.50877193 -0.10526316
 -0.71052632 -0.22368421 -0.87280702 -0.32894737 -1.         -0.42105263
 -0.46052632 -0.21929825 -0.64035088 -0.28070175 -0.66666667 -0.29385965
 -0.71052632 -0.3377193  -0.34210526 -0.30263158 -0.33333333 -0.40350877
 -0.19736842 -0.30263158 -0.14912281 -0.24561404 -0.20175439 -0.34210526
 -0.15350877 -0.43859649 -0.0745614  -0.35087719 -0.06140351 -0.28508772]"
2,"[ 0.          0.         -0.03043478  0.02173913 -0.11304348 -0.02173913
 -0.18695652 -0.16521739 -0.24782609 -0.3173913  -0.47391304 -0.07826087
 -0.70434783 -0.18695652 -0.86956522 -0.27391304 -1.         -0.33913043
 -0.43478261 -0.19130435 -0.6        -0.21304348 -0.52608696 -0.16956522
 -0.5173913  -0.17826087 -0.32173913 -0.28695652 -0.30434783 -0.35652174
 -0.16956522 -0.25652174 -0.14782609 -0.20869565 -0.20434783 -0.33913043
 -0.15217391 -0.40869565 -0.06086957 -0.32173913 -0.05652174 -0.27391304]"
2,"[ 0.          0.         -0.05128205  0.02136752 -0.15384615  0.
 -0.22222222 -0.13247863 -0.28632479 -0.28205128 -0.4957265  -0.05555556
 -0.70940171 -0.14529915 -0.87179487 -0.21367521 -1.         -0.27350427
 -0.45299145 -0.16666667 -0.65811966 -0.1965812  -0.7008547  -0.2008547
 -0.77777778 -0.25213675 -0.34188034 -0.25641026 -0.34188034 -0.33333333
 -0.20512821 -0.23504274 -0.16666667 -0.19230769 -0.20940171 -0.31623932
 -0.17521368 -0.38888889 -0.08547009 -0.3034188  -0.08119658 -0.24786325]"
2,"[ 0.          0.         -0.04255319  0.03829787 -0.14468085  0.0212766
 -0.2212766  -0.10638298 -0.2893617  -0.25106383 -0.47659574 -0.01702128
 -0.70638298 -0.09361702 -0.86382979 -0.14893617 -1.         -0.2
 -0.44680851 -0.12765957 -0.68085106 -0.17021277 -0.76595745 -0.1787234
 -0.87659574 -0.22553191 -0.35319149 -0.21702128 -0.37446809 -0.30638298
 -0.23404255 -0.21276596 -0.19148936 -0.17021277 -0.22553191 -0.28510638
 -0.20851064 -0.36170213 -0.11914894 -0.28085106 -0.1106383  -0.22978723]"
2,"[ 0.          0.         -0.05652174  0.03913043 -0.16086957  0.03043478
 -0.23043478 -0.10434783 -0.29565217 -0.24782609 -0.49130435 -0.02173913
 -0.7173913  -0.0826087  -0.86521739 -0.12608696 -1.         -0.16521739
 -0.45652174 -0.13043478 -0.69130435 -0.17826087 -0.80869565 -0.18695652
 -0.94782609 -0.22608696 -0.35652174 -0.22173913 -0.36086957 -0.3
 -0.22173913 -0.20434783 -0.1826087  -0.15652174 -0.22173913 -0.29565217
 -0.2        -0.36086957 -0.1173913  -0.27826087 -0.10869565 -0.22608696]"
2,"[ 0.          0.         -0.0787037   0.03240741 -0.19907407  0.
 -0.24537037 -0.15277778 -0.27314815 -0.31944444 -0.54166667 -0.13888889
 -0.75462963 -0.26851852 -0.88888889 -0.38425926 -1.         -0.47685185
 -0.44907407 -0.25       -0.5        -0.32407407 -0.35185185 -0.23148148
 -0.30092593 -0.19444444 -0.31018519 -0.3287037  -0.28240741 -0.38425926
 -0.16666667 -0.25925926 -0.15277778 -0.20833333 -0.16666667 -0.36574074
 -0.11111111 -0.40740741 -0.04166667 -0.30092593 -0.0462963  -0.24537037]"
2,"[ 0.          0.         -0.02403846  0.06730769 -0.08653846  0.07211538
 -0.14903846 -0.04326923 -0.21634615 -0.18269231 -0.46634615  0.08653846
 -0.69711538  0.0625     -0.87019231  0.02884615 -1.          0.00961538
 -0.44230769 -0.04807692 -0.47115385 -0.11538462 -0.29326923 -0.08173077
 -0.22596154 -0.05769231 -0.36057692 -0.16346154 -0.32692308 -0.24519231
 -0.17788462 -0.17307692 -0.15384615 -0.12980769 -0.26442308 -0.25480769
 -0.18269231 -0.31730769 -0.08173077 -0.25       -0.07211538 -0.20673077]"
2,"[ 0.          0.         -0.04072398  0.05882353 -0.12217195  0.06334842
 -0.19457014 -0.04524887 -0.26244344 -0.1719457  -0.47511312  0.05429864
 -0.70588235  0.03167421 -0.86425339  0.00452489 -1.         -0.00904977
 -0.43891403 -0.08597285 -0.47058824 -0.12217195 -0.29411765 -0.07692308
 -0.24886878 -0.06334842 -0.35294118 -0.20361991 -0.30769231 -0.239819
 -0.16742081 -0.15837104 -0.15384615 -0.13122172 -0.25339367 -0.28054299
 -0.17647059 -0.30769231 -0.08144796 -0.23076923 -0.08144796 -0.19457014]"
2,"[ 0.          0.         -0.09708738  0.02427184 -0.22815534 -0.03398058
 -0.2815534  -0.19417476 -0.30097087 -0.36407767 -0.54368932 -0.18446602
 -0.73300971 -0.28640777 -0.88834951 -0.38834951 -1.         -0.47572816
 -0.4368932  -0.28640777 -0.50970874 -0.40291262 -0.39805825 -0.30582524
 -0.33495146 -0.24757282 -0.2961165  -0.34951456 -0.30097087 -0.45145631
 -0.20873786 -0.31553398 -0.18446602 -0.25242718 -0.1407767  -0.36893204
 -0.12135922 -0.45145631 -0.07281553 -0.33980583 -0.07281553 -0.27184466]"
2,"[ 0.          0.         -0.08796296  0.03240741 -0.21296296 -0.02314815
 -0.27314815 -0.18518519 -0.31018519 -0.35648148 -0.52777778 -0.13888889
 -0.72685185 -0.25       -0.88888889 -0.34259259 -1.         -0.4212963
 -0.44907407 -0.24537037 -0.62037037 -0.3287037  -0.7037037  -0.36111111
 -0.76851852 -0.40277778 -0.31944444 -0.31481481 -0.32407407 -0.40740741
 -0.21296296 -0.2962963  -0.13888889 -0.21759259 -0.16666667 -0.34722222
 -0.13425926 -0.4212963  -0.06944444 -0.32407407 -0.03703704 -0.23611111]"
2,"[ 0.          0.         -0.11574074  0.         -0.25462963 -0.08333333
 -0.29166667 -0.26388889 -0.30092593 -0.43518519 -0.56944444 -0.27314815
 -0.75       -0.41666667 -0.89351852 -0.54166667 -1.         -0.64814815
 -0.43981481 -0.37037037 -0.44444444 -0.49537037 -0.31944444 -0.34259259
 -0.30092593 -0.29166667 -0.27777778 -0.4212963  -0.25       -0.5
 -0.16203704 -0.34259259 -0.18055556 -0.29166667 -0.12037037 -0.4212963
 -0.08796296 -0.48611111 -0.03703704 -0.35185185 -0.06018519 -0.29166667]"
2,"[ 0.          0.         -0.17560976 -0.0195122  -0.33170732 -0.18536585
 -0.29756098 -0.42439024 -0.25853659 -0.61463415 -0.56097561 -0.48292683
 -0.68292683 -0.69756098 -0.7902439  -0.85853659 -0.86829268 -1.
 -0.37560976 -0.55121951 -0.38536585 -0.69268293 -0.30731707 -0.46341463
 -0.27804878 -0.40487805 -0.18536585 -0.55609756 -0.18536585 -0.64390244
 -0.15609756 -0.42439024 -0.15609756 -0.3804878   0.         -0.50731707
 -0.01463415 -0.57560976 -0.0097561  -0.40487805 -0.0195122  -0.36097561]"
2,"[ 0.          0.         -0.17370892 -0.03286385 -0.31455399 -0.20187793
 -0.27230047 -0.42723005 -0.20657277 -0.60093897 -0.52112676 -0.49295775
 -0.62910798 -0.70422535 -0.7370892  -0.85915493 -0.80751174 -1.
 -0.33802817 -0.55399061 -0.35211268 -0.69014085 -0.29107981 -0.4600939
 -0.25352113 -0.39906103 -0.15492958 -0.54929577 -0.16901408 -0.63380282
 -0.15023474 -0.42253521 -0.14084507 -0.38497653  0.02347418 -0.49765258
 -0.00469484 -0.56807512 -0.00938967 -0.40375587 -0.00938967 -0.36150235]"
2,"[ 0.          0.         -0.17777778 -0.06222222 -0.29777778 -0.23555556
 -0.24444444 -0.44888889 -0.18222222 -0.60888889 -0.47111111 -0.51111111
 -0.56444444 -0.72       -0.64444444 -0.86666667 -0.70666667 -1.
 -0.29777778 -0.54666667 -0.32       -0.69777778 -0.27555556 -0.48888889
 -0.24888889 -0.41777778 -0.12888889 -0.53333333 -0.14222222 -0.63111111
 -0.13777778 -0.43111111 -0.12444444 -0.37777778  0.03555556 -0.47555556
  0.00888889 -0.55111111 -0.00888889 -0.39555556 -0.00888889 -0.35555556]"
2,"[ 0.          0.         -0.15725806 -0.08064516 -0.25       -0.27016129
 -0.18145161 -0.46774194 -0.10887097 -0.60887097 -0.37096774 -0.54032258
 -0.43548387 -0.73790323 -0.49596774 -0.87903226 -0.53629032 -1.
 -0.20564516 -0.55241935 -0.21774194 -0.69354839 -0.20564516 -0.48387097
 -0.18548387 -0.4233871  -0.0483871  -0.51612903 -0.05645161 -0.60483871
 -0.0766129  -0.41532258 -0.06451613 -0.37903226  0.09274194 -0.43951613
  0.06854839 -0.50403226  0.04435484 -0.36693548  0.0483871  -0.34274194]"
2,"[ 0.          0.         -0.15116279 -0.09302326 -0.23643411 -0.27906977
 -0.15891473 -0.46511628 -0.08139535 -0.59689922 -0.32945736 -0.53100775
 -0.39147287 -0.74031008 -0.44186047 -0.87596899 -0.47286822 -1.
 -0.16666667 -0.53488372 -0.17829457 -0.68217054 -0.17054264 -0.49224806
 -0.15116279 -0.42635659 -0.01937984 -0.49224806 -0.03488372 -0.59689922
 -0.0620155  -0.41472868 -0.05426357 -0.36821705  0.10852713 -0.41860465
  0.07364341 -0.48449612  0.03875969 -0.35658915  0.04651163 -0.32170543]"
2,"[ 0.          0.         -0.14068441 -0.09885932 -0.21673004 -0.2851711
 -0.13307985 -0.46007605 -0.04562738 -0.58935361 -0.2851711  -0.53612167
 -0.33460076 -0.74524715 -0.37642586 -0.878327   -0.40304183 -1.
 -0.13307985 -0.53231939 -0.13688213 -0.66920152 -0.13307985 -0.48288973
 -0.11406844 -0.42205323  0.01140684 -0.48288973  0.00380228 -0.58555133
 -0.02661597 -0.41064639 -0.02281369 -0.36882129  0.13307985 -0.40684411
  0.11026616 -0.46387833  0.06844106 -0.34220532  0.06844106 -0.31178707]"
2,"[ 0.          0.         -0.13584906 -0.10566038 -0.20754717 -0.29811321
 -0.11698113 -0.47169811 -0.02641509 -0.59245283 -0.26037736 -0.54339623
 -0.29811321 -0.7509434  -0.33584906 -0.88301887 -0.3509434  -1.
 -0.11320755 -0.53207547 -0.10943396 -0.68301887 -0.12830189 -0.51320755
 -0.11320755 -0.44150943  0.02264151 -0.47924528  0.02264151 -0.57735849
 -0.02641509 -0.41132075 -0.02264151 -0.36226415  0.14339623 -0.39622642
  0.11698113 -0.46415094  0.06792453 -0.3509434   0.06415094 -0.31320755]"
2,"[ 0.          0.         -0.12962963 -0.11851852 -0.18518519 -0.31481481
 -0.08518519 -0.48888889  0.01851852 -0.60740741 -0.21851852 -0.54074074
 -0.24074074 -0.75185185 -0.26666667 -0.88518519 -0.27407407 -1.
 -0.07777778 -0.52222222 -0.06296296 -0.7037037  -0.11111111 -0.57407407
 -0.12222222 -0.5037037   0.05185185 -0.46666667  0.05555556 -0.57037037
 -0.00740741 -0.41111111 -0.01481481 -0.35555556  0.15925926 -0.37777778
  0.14074074 -0.45555556  0.08148148 -0.34444444  0.07407407 -0.3037037 ]"
2,"[ 0.          0.         -0.12867647 -0.125      -0.18014706 -0.31617647
 -0.07352941 -0.47794118  0.04044118 -0.58455882 -0.19852941 -0.54779412
 -0.22058824 -0.75735294 -0.24264706 -0.88602941 -0.24632353 -1.
 -0.05514706 -0.52205882 -0.04779412 -0.67647059 -0.09191176 -0.52573529
 -0.08455882 -0.45955882  0.06617647 -0.45955882  0.06985294 -0.55514706
  0.         -0.40073529  0.00367647 -0.35294118  0.17279412 -0.37132353
  0.14338235 -0.44485294  0.08088235 -0.33823529  0.08455882 -0.29779412]"
2,"[ 0.          0.         -0.1294964  -0.11870504 -0.1618705  -0.33093525
 -0.04676259 -0.48920863  0.07553957 -0.58633094 -0.15827338 -0.54316547
 -0.15467626 -0.76258993 -0.1618705  -0.88848921 -0.15467626 -1.
 -0.02158273 -0.51438849  0.01079137 -0.69064748 -0.05035971 -0.61151079
 -0.07913669 -0.55035971  0.09352518 -0.44604317  0.11151079 -0.54676259
  0.02877698 -0.4028777   0.00719424 -0.33453237  0.19064748 -0.35611511
  0.17266187 -0.43165468  0.10071942 -0.33093525  0.08633094 -0.27697842]"
2,"[ 0.          0.         -0.12455516 -0.12811388 -0.14946619 -0.34519573
 -0.03202847 -0.50177936  0.08896797 -0.60142349 -0.1316726  -0.55160142
 -0.12455516 -0.76512456 -0.12811388 -0.88967972 -0.113879   -1.
  0.         -0.51601423  0.03202847 -0.6975089  -0.03202847 -0.61565836
 -0.04982206 -0.55871886  0.11032028 -0.44483986  0.12811388 -0.55516014
  0.03914591 -0.41637011  0.02491103 -0.34519573  0.20640569 -0.34875445
  0.18505338 -0.43772242  0.11032028 -0.34163701  0.09964413 -0.28825623]"
2,"[ 0.          0.         -0.12455516 -0.1316726  -0.14590747 -0.34519573
 -0.02491103 -0.49466192  0.09964413 -0.58362989 -0.12455516 -0.55160142
 -0.11032028 -0.76512456 -0.10676157 -0.88967972 -0.09252669 -1.
  0.00355872 -0.51245552  0.04626335 -0.68327402 -0.01779359 -0.59430605
 -0.04626335 -0.53736655  0.11743772 -0.44128114  0.1316726  -0.54092527
  0.04982206 -0.40569395  0.03558719 -0.34519573  0.20996441 -0.34519573
  0.1886121  -0.42704626  0.11743772 -0.33451957  0.10676157 -0.28469751]"
2,"[ 0.          0.         -0.1218638  -0.13978495 -0.13261649 -0.36200717
  0.         -0.50896057  0.13261649 -0.58781362 -0.10035842 -0.55555556
 -0.07168459 -0.76702509 -0.05734767 -0.89247312 -0.03225806 -1.
  0.02508961 -0.5125448   0.08243728 -0.68458781  0.01792115 -0.609319
 -0.01075269 -0.55197133  0.13261649 -0.43369176  0.16487455 -0.54121864
  0.06451613 -0.41577061  0.04301075 -0.35125448  0.21863799 -0.33691756
  0.21146953 -0.42293907  0.12903226 -0.34050179  0.10752688 -0.28673835]"
2,"[ 0.          0.         -0.11111111 -0.13620072 -0.10752688 -0.36200717
  0.03225806 -0.50537634  0.16129032 -0.58781362 -0.05376344 -0.56272401
 -0.00358423 -0.77060932  0.01433692 -0.89605735  0.05376344 -1.
  0.06810036 -0.50537634  0.12544803 -0.65949821  0.04301075 -0.53405018
  0.01433692 -0.46236559  0.16487455 -0.42293907  0.20430108 -0.52688172
  0.08960573 -0.40143369  0.06451613 -0.34050179  0.2437276  -0.31541219
  0.23655914 -0.40501792  0.14336918 -0.31899642  0.1218638  -0.27240143]"
2,"[ 0.          0.         -0.11481481 -0.14444444 -0.0962963  -0.37777778
  0.05185185 -0.52592593  0.18148148 -0.61481481 -0.04074074 -0.56666667
  0.02592593 -0.77777778  0.06666667 -0.8962963   0.12222222 -1.
  0.08148148 -0.50740741  0.15185185 -0.67777778  0.04814815 -0.56666667
  0.00740741 -0.48888889  0.18148148 -0.42222222  0.23333333 -0.54074074
  0.1037037  -0.41111111  0.07037037 -0.33703704  0.26296296 -0.31481481
  0.26666667 -0.40740741  0.16296296 -0.32962963  0.13703704 -0.27407407]"
2,"[ 0.          0.         -0.12030075 -0.15037594 -0.09398496 -0.39097744
  0.06015038 -0.53383459  0.19172932 -0.62406015 -0.02631579 -0.58646617
  0.05263158 -0.78195489  0.09398496 -0.90225564  0.15789474 -1.
  0.09774436 -0.52255639  0.16541353 -0.69172932  0.05263158 -0.57518797
  0.01503759 -0.5         0.19548872 -0.42857143  0.2518797  -0.55263158
  0.11654135 -0.42481203  0.07894737 -0.35714286  0.27819549 -0.31578947
  0.28195489 -0.40977444  0.17293233 -0.33458647  0.14661654 -0.28947368]"
2,"[ 0.          0.         -0.11654135 -0.15413534 -0.08646617 -0.39097744
  0.06766917 -0.53383459  0.19924812 -0.62030075 -0.0075188  -0.58646617
  0.07518797 -0.77819549  0.11654135 -0.89473684  0.18421053 -1.
  0.11278195 -0.51503759  0.18796992 -0.66541353  0.06766917 -0.53007519
  0.04135338 -0.45864662  0.21052632 -0.42105263  0.26315789 -0.53383459
  0.12030075 -0.40225564  0.09022556 -0.34210526  0.28571429 -0.30827068
  0.29323308 -0.40225564  0.18045113 -0.32330827  0.15413534 -0.27443609]"
2,"[ 0.          0.         -0.1124031  -0.16666667 -0.0620155  -0.41472868
  0.1124031  -0.54651163  0.25581395 -0.62403101  0.00387597 -0.59302326
  0.09302326 -0.78294574  0.14728682 -0.89922481  0.2248062  -1.
  0.12790698 -0.51937984  0.21705426 -0.67054264  0.09689922 -0.53100775
  0.05813953 -0.4496124   0.22868217 -0.41860465  0.29069767 -0.53100775
  0.13953488 -0.40310078  0.10465116 -0.3372093   0.30232558 -0.30232558
  0.32170543 -0.39534884  0.20542636 -0.32170543  0.17829457 -0.27131783]"
2,"[ 0.          0.         -0.10852713 -0.17054264 -0.0620155  -0.42635659
  0.10852713 -0.56589147  0.25581395 -0.64341085  0.01550388 -0.60077519
  0.1124031  -0.79069767  0.15891473 -0.90310078  0.23643411 -1.
  0.13565891 -0.52325581  0.23255814 -0.68217054  0.10077519 -0.55813953
  0.0620155  -0.48062016  0.23255814 -0.42248062  0.30232558 -0.54263566
  0.14728682 -0.41860465  0.1124031  -0.35658915  0.30232558 -0.30620155
  0.31782946 -0.41085271  0.19767442 -0.3372093   0.17054264 -0.28294574]"
2,"[ 0.          0.         -0.09565217 -0.19565217  0.         -0.47826087
  0.20869565 -0.58695652  0.3826087  -0.62173913  0.17391304 -0.64347826
  0.32173913 -0.81304348  0.40434783 -0.92173913  0.50869565 -1.
  0.2826087  -0.53478261  0.39130435 -0.68695652  0.20434783 -0.56956522
  0.14782609 -0.47826087  0.36086957 -0.40434783  0.43913043 -0.52608696
  0.23478261 -0.42173913  0.19130435 -0.34347826  0.41304348 -0.25217391
  0.43043478 -0.37391304  0.2826087  -0.3173913   0.24782609 -0.25217391]"
2,"[ 0.          0.         -0.07035176 -0.22613065  0.06030151 -0.52261307
  0.30653266 -0.61809045  0.51758794 -0.64321608  0.28643216 -0.66834171
  0.45728643 -0.83417085  0.5879397  -0.93969849  0.71859296 -1.
  0.3919598  -0.53768844  0.54773869 -0.67839196  0.33165829 -0.59296482
  0.24120603 -0.50251256  0.45728643 -0.38693467  0.5678392  -0.51256281
  0.34170854 -0.4321608   0.26633166 -0.35175879  0.49748744 -0.22110553
  0.54773869 -0.3718593   0.38190955 -0.33165829  0.32663317 -0.26633166]"
2,"[ 0.          0.         -0.12062257 -0.15175097 -0.10116732 -0.39688716
  0.04280156 -0.55252918  0.17120623 -0.6536965  -0.04280156 -0.59922179
  0.03891051 -0.78988327  0.08560311 -0.90272374  0.15953307 -1.
  0.08560311 -0.53307393  0.15953307 -0.69649805  0.05058366 -0.55642023
  0.0233463  -0.47470817  0.18677043 -0.43968872  0.23735409 -0.56420233
  0.09727626 -0.42412451  0.07392996 -0.35797665  0.26848249 -0.32684825
  0.26070039 -0.42412451  0.15564202 -0.33463035  0.13618677 -0.28015564]"
